filename,start,end
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0986.V5_1.nc,2019-06-21T01:56:27.0,2019-06-30T23:54:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0987.V5_1.nc,2019-06-30T23:54:58.0,2019-07-10T21:52:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0988.V5_1.nc,2019-07-10T21:53:29.0,2019-07-20T19:51:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0989.V5_1.nc,2019-07-20T19:52:00.0,2019-07-30T17:49:37.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0990.V5_1.nc,2019-07-30T17:50:30.9,2019-08-09T15:48:08.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0991.V5_1.nc,2019-08-09T15:49:02.0,2019-08-19T13:46:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0992.V5_1.nc,2019-08-19T13:47:34.0,2019-08-29T11:45:12.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0993.V5_1.nc,2019-08-29T11:46:04.9,2019-09-08T09:43:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0994.V5_1.nc,2019-09-08T09:44:37.0,2019-09-18T07:42:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0995.V5_1.nc,2019-09-18T07:43:09.0,2019-09-28T05:40:46.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0996.V5_1.nc,2019-09-28T05:41:41.0,2019-10-08T03:39:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0997.V5_1.nc,2019-10-08T03:40:12.0,2019-10-18T01:37:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0998.V5_1.nc,2019-10-18T01:38:44.0,2019-10-27T23:36:22.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_0999.V5_1.nc,2019-10-27T23:37:15.0,2019-11-06T21:34:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1000.V5_1.nc,2019-11-06T21:35:46.0,2019-11-16T19:33:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1001.V5_1.nc,2019-11-16T19:34:17.0,2019-11-26T17:31:53.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1002.V5_1.nc,2019-11-26T17:32:47.0,2019-12-06T15:30:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1003.V5_1.nc,2019-12-06T15:31:17.9,2019-12-16T13:28:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1004.V5_1.nc,2019-12-16T13:29:50.0,2019-12-26T11:27:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1005.V5_1.nc,2019-12-26T11:28:22.0,2020-01-05T09:26:01.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1006.V5_1.nc,2020-01-05T09:26:53.9,2020-01-15T07:24:33.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1007.V5_1.nc,2020-01-15T07:25:26.0,2020-01-25T05:23:05.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1008.V5_1.nc,2020-01-25T05:23:58.0,2020-01-31T05:40:14.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1009.V5_1.nc,2020-02-05T09:20:36.0,2020-02-14T01:20:08.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1010.V5_1.nc,2020-02-14T01:21:01.0,2020-02-23T23:18:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1011.V5_1.nc,2020-02-23T23:19:32.0,2020-03-04T21:17:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1012.V5_1.nc,2020-03-04T21:18:03.0,2020-03-14T19:15:40.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1013.V5_1.nc,2020-03-14T19:16:34.0,2020-03-24T17:14:11.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1014.V5_1.nc,2020-03-24T17:15:06.0,2020-04-03T15:12:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1015.V5_1.nc,2020-04-03T15:13:38.0,2020-04-13T13:11:16.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1016.V5_1.nc,2020-04-13T13:12:10.0,2020-04-23T11:09:48.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1017.V5_1.nc,2020-04-23T11:10:40.9,2020-05-03T09:08:20.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1018.V5_1.nc,2020-05-03T09:09:13.0,2020-05-13T07:06:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1019.V5_1.nc,2020-05-13T07:07:45.0,2020-05-23T05:05:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1020.V5_1.nc,2020-05-23T05:06:17.0,2020-06-02T03:03:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1021.V5_1.nc,2020-06-02T03:04:49.0,2020-06-12T01:02:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1022.V5_1.nc,2020-06-12T01:03:20.0,2020-06-21T23:00:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1023.V5_1.nc,2020-06-21T23:01:51.0,2020-07-01T20:59:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1024.V5_1.nc,2020-07-01T21:00:22.0,2020-07-11T18:58:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1025.V5_1.nc,2020-07-11T18:58:53.0,2020-07-21T16:56:31.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1026.V5_1.nc,2020-07-21T16:57:24.0,2020-07-31T14:55:02.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1027.V5_1.nc,2020-07-31T14:55:56.0,2020-08-10T12:53:34.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1028.V5_1.nc,2020-08-10T12:54:26.9,2020-08-20T10:52:06.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1029.V5_1.nc,2020-08-20T10:52:58.9,2020-08-30T08:50:38.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1030.V5_1.nc,2020-08-30T08:51:31.0,2020-09-09T06:49:09.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1031.V5_1.nc,2020-09-09T06:50:03.0,2020-09-19T04:47:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1032.V5_1.nc,2020-09-19T04:48:34.9,2020-09-29T02:46:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1033.V5_1.nc,2020-09-29T02:47:06.0,2020-10-09T00:44:43.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1034.V5_1.nc,2020-10-09T00:45:38.0,2020-10-18T22:43:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1035.V5_1.nc,2020-10-18T22:44:08.9,2020-10-27T14:43:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1036.V5_1.nc,2020-10-29T09:48:52.0,2020-11-07T18:40:18.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1037.V5_1.nc,2020-11-07T18:41:11.0,2020-11-17T16:38:50.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1038.V5_1.nc,2020-11-17T16:39:42.9,2020-11-27T14:37:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1039.V5_1.nc,2020-11-27T14:38:15.0,2020-12-07T12:35:52.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1040.V5_1.nc,2020-12-07T12:36:46.0,2020-12-17T10:34:23.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1041.V5_1.nc,2020-12-17T10:35:18.0,2020-12-27T08:32:56.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1042.V5_1.nc,2020-12-27T08:33:49.0,2021-01-06T06:31:27.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1043.V5_1.nc,2021-01-06T06:32:20.0,2021-01-16T04:29:58.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1044.V5_1.nc,2021-01-16T04:30:52.0,2021-01-26T02:28:29.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1045.V5_1.nc,2021-01-26T02:29:21.9,2021-02-05T00:27:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1046.V5_1.nc,2021-02-05T00:27:53.0,2021-02-14T22:25:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1047.V5_1.nc,2021-02-14T22:26:25.0,2021-02-24T20:24:04.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1048.V5_1.nc,2021-02-24T20:24:57.0,2021-03-06T18:22:36.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1049.V5_1.nc,2021-03-06T18:23:29.0,2021-03-16T16:21:07.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1050.V5_1.nc,2021-03-16T16:22:00.9,2021-03-26T14:19:38.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1051.V5_1.nc,2021-03-26T14:20:32.0,2021-04-05T12:18:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1052.V5_1.nc,2021-04-05T12:19:04.0,2021-04-15T10:16:42.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1053.V5_1.nc,2021-04-15T10:17:35.0,2021-04-25T08:15:13.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1054.V5_1.nc,2021-04-25T08:16:06.0,2021-05-05T06:13:44.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1055.V5_1.nc,2021-05-05T06:14:38.0,2021-05-15T04:12:16.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1056.V5_1.nc,2021-05-15T04:13:09.9,2021-05-25T02:10:49.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1057.V5_1.nc,2021-05-25T02:11:42.0,2021-06-04T00:09:21.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1058.V5_1.nc,2021-06-04T00:10:14.0,2021-06-13T22:07:52.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1059.V5_1.nc,2021-06-13T22:08:45.0,2021-06-23T20:06:23.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1060.V5_1.nc,2021-06-23T20:07:16.9,2021-07-03T18:04:54.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1061.V5_1.nc,2021-07-03T18:05:48.0,2021-07-13T16:03:25.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1062.V5_1.nc,2021-07-13T16:04:18.9,2021-07-23T14:01:56.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1063.V5_1.nc,2021-07-23T14:02:50.0,2021-08-02T12:00:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1064.V5_1.nc,2021-08-02T12:01:22.0,2021-08-12T09:59:00.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1065.V5_1.nc,2021-08-12T09:59:53.0,2021-08-22T07:57:32.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1066.V5_1.nc,2021-08-22T07:58:25.0,2021-09-01T05:56:04.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1067.V5_1.nc,2021-09-01T05:56:57.0,2021-09-11T03:54:35.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1068.V5_1.nc,2021-09-11T03:55:29.0,2021-09-21T01:53:08.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1069.V5_1.nc,2021-09-21T01:54:01.0,2021-09-30T23:51:38.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1070.V5_1.nc,2021-09-30T23:52:32.0,2021-10-10T21:50:10.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1071.V5_1.nc,2021-10-10T21:51:03.0,2021-10-20T19:48:41.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1072.V5_1.nc,2021-10-20T19:49:34.0,2021-10-30T17:47:12.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1073.V5_1.nc,2021-10-30T17:48:05.0,2021-11-09T15:45:43.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1074.V5_1.nc,2021-11-09T15:46:36.0,2021-11-19T13:44:15.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1075.V5_1.nc,2021-11-19T13:45:08.0,2021-11-29T11:42:47.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1076.V5_1.nc,2021-11-29T11:43:41.0,2021-12-09T09:41:19.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1077.V5_1.nc,2021-12-09T09:42:13.0,2021-12-19T07:39:51.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1078.V5_1.nc,2021-12-19T07:40:45.0,2021-12-29T05:38:22.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1079.V5_1.nc,2021-12-29T05:39:17.0,2022-01-08T03:36:55.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1080.V5_1.nc,2022-01-08T03:37:48.9,2022-01-18T01:35:25.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1081.V5_1.nc,2022-01-18T01:36:20.0,2022-01-27T23:33:57.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1082.V5_1.nc,2022-01-27T23:34:51.0,2022-02-06T21:32:28.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1083.V5_1.nc,2022-02-06T21:33:21.0,2022-02-16T19:30:59.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1084.V5_1.nc,2022-02-16T19:31:52.0,2022-02-26T17:29:30.9
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1085.V5_1.nc,2022-02-26T17:30:24.0,2022-03-08T15:28:03.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1086.V5_1.nc,2022-03-08T15:28:56.0,2022-03-18T13:26:35.0
Merged_TOPEX_Jason_OSTM_Jason-3_Cycle_1087.V5_1.nc,2022-03-18T13:27:28.0,2022-03-28T11:25:06.0
